location,size,total_sqft,bath,balcony,age,price
Hosa Road,3,1726,3,2,6.013689621,81.99
EPIP Zone,2,1285,2,2,6.013689621,82
7th Phase JP Nagar,2,1175,2,1,6.014408815,82
Hebbal,2,1337,2,1,6.014408815,82
Gubbalala,3,1470,2,2,6.014408815,82
Kothannur,3,1853,3,2,6.014814127,82
Kundalahalli,2,1047,2,1,6.014814127,82
Margondanahalli,2,2400,2,1,6.014814127,82
Yelahanka,3,1815,3,2,6.016967885,82
Lakshminarayana Pura,2,1172,2,2,6.016967885,82
Tumkur Road,2,1239,2,1,6.016967885,82
Bannerghatta Road,3,1550,3,2,6.017827235,82
Tumkur Road,2,1246,2,1,6.017827235,82
Bellandur,2,1299,2,2,6.017827235,82
Kasavanhalli,3,1493,3,2,6.017831001,82
Gottigere,4,2000,4,2,6.017831001,82
Electronics City Phase 1,3,1555,2,1,6.017831001,82
Sarjapur  Road,2,1241,2,1,6.01784801,82
Yelahanka,3,1712,3,3,6.01784801,82
"JP Nagar 8th Phase, ",3,1853,3,2,6.01784801,82
Channasandra Layout,3,1265,2,1,6.017914884,82
Hoodi,2,1400,2,1,6.017914884,82
Seegehalli,3,1830,4,2,6.017914884,82
Thanisandra,2,1265,2,2,6.017936041,82
Kadugodi,3,1645,2,2,6.017936041,82
Panathur,2,1198,2,1,6.017936041,82
Kanakpura Road,3,1843,3,2,6.018590243,82
Whitefield,3,1600,3,2,6.018590243,82
Koramangala,2,1300,2,2,6.018590243,82
JP Nagar,3,1500,2,3,6.019474864,82
Kasavanhalli,3,1494,3,2,6.019474864,82
Kasavanhalli,3,1555,3,3,6.019474864,82
Sarjapur  Road,3,1489,2,3,6.019581363,82
Whitefield,2,1250,2,2,6.019581363,82
Ardendale,3,1650,3,3,6.019581363,82
Jalahalli,3,1395,3,3,6.019769173,82
Vijayanagar,2,1178,2,3,6.019769173,82
Electronics City Phase 1,3,1550,2,2,6.019769173,82
Harlur,2,1197,2,1,6.020039128,82
T R Mill Road,3,1225,2,2,6.020039128,82
Kanakpura Road,2,1204,2,1,6.020039128,82
Whitefield,2,1216,2,1,6.02077932,82
JP Nagar,3,2050,3,3,6.02077932,82
Ardendale,3,1650,3,3,6.02077932,82
Yelahanka,2,1445,2,2,6.021105708,82
Balagere,2,1210,2,1,6.021105708,82
Omkar Nagar,4,1800,3,2,6.021105708,82
Haralur Road,2,1309,2,1,6.021179413,82
2nd Stage Nagarbhavi,4,600,3,2,6.021179413,82
Ullal Uppanagar,2,1200,2,0,6.021179413,82
Hulimavu,3,1260,2,1,6.021239385,82
Bikasipura,3,1654,3,3,6.021239385,82
JP Nagar,3,1500,2,3,6.021239385,82
Gottigere,3,1618,3,3,6.021458006,82.5
Kasavanhalli,3,1555,3,2,6.021458006,82.5
7th Phase JP Nagar,2,1175,2,2,6.021458006,82.5
Hennur Road,2,1182,2,2,6.021541531,82.5
Kundalahalli,2,1047,2,1,6.021541531,82.62
Battarahalli,2,1636,2,2,6.021541531,82.89
Kudlu Gate,3,1535,3,2,6.022050134,83
Thanisandra,2,1296,2,2,6.022050134,83
Whitefield,2,1447,2,1,6.022050134,83
Hegde Nagar,4,1200,4,1,6.022331787,83
7th Phase JP Nagar,2,1270,2,1,6.022331787,83
Rayasandra,3,1639,3,1,6.022331787,83
 Devarachikkanahalli,2,1200,2,2,6.022455574,83
Nagarbhavi,3,600,3,1,6.022455574,83
Banashankari,3,1350,2,0,6.022455574,83
Marathahalli,3,1550,3,2,6.022509243,83
Kudlu Gate,3,1532,3,2,6.022509243,83
Sarjapur  Road,2,1308,2,1,6.022509243,83
Kanakpura Road,2,1366,2,1,6.023280912,83
Yelahanka,3,1692,3,2,6.023280912,83
Balagere,2,1210,2,1,6.023280912,83
Kundalahalli,2,1047,2,1,6.024013165,83
Whitefield,2,1216,2,1,6.024013165,83
Kadugodi,2,1314,2,3,6.024013165,83
TC Palaya,3,1500,3,0,6.024209849,83
Vishwapriya Layout,5,690,4,1,6.024209849,83
Thanisandra,2,1265,2,1,6.024209849,83
JP Nagar,3,1600,3,2,6.024763926,83
Kasavanhalli,2,1495,2,2,6.024763926,83
KR Puram,4,1200,4,0,6.024763926,83
Electronic City,3,1571,3,2,6.025335907,83
8th Phase JP Nagar,3,1504,2,2,6.025335907,83
Hennur Road,2,1232,2,1,6.025335907,83
Sector 1 HSR Layout,3,1720,3,3,6.025451861,83
Thanisandra,3,1262,2,1,6.025451861,83
Hennur Road,3,1445,2,1,6.025451861,83
Budigere,3,1636,3,2,6.02600547,83
Lakshminarayana Pura,2,1200,2,3,6.02600547,83
Tumkur Road,3,1240,2,1,6.02600547,83
Amblipura,2,1175,2,2,6.026513362,83
Haralur Road,3,1510,3,2,6.026513362,83.05
Thanisandra,2,1245,2,1,6.026513362,83.05
Hennur Road,2,1385,2,1,6.027099437,83.09
Hennur Road,2,1385,2,1,6.027099437,83.09
Hoodi,3,1553,3,2,6.027099437,83.09
Bannerghatta Road,3,1486,3,1,6.027445797,83.22
Kaggadasapura,3,1515,3,,6.027445797,83.3
Narayanapura,3,1566,3,1,6.027445797,83.3
Mysore Road,3,1410 - 1710,,,6.027467991,83.3
Begur Road,3,1634,3,1,6.027467991,83.33
Bellandur,2,1260,2,2,6.027467991,83.5
Hennur Road,3,1482,2,2,6.029107996,83.73
Hennur Road,3,1482,2,1,6.029107996,83.73
Raja Rajeshwari Nagar,3,1580,3,1,6.029107996,83.74
Hebbal,3,1355,3,1,6.029590406,83.87
Hebbal,3,1355,3,1,6.029590406,83.87
Hebbal,3,1355,3,1,6.029590406,83.87
Hebbal,3,1355,3,2,6.030294656,83.87
Hebbal,3,1355,3,2,6.030294656,83.87
Bagalur,2,1407,2,1,6.030294656,83.87
Hebbal,3,1355,3,2,6.030995051,83.87
Ashwath Nagar,3,1644,3,3,6.030995051,84
Electronics City Phase 1,3,1490,3,1,6.030995051,84
Hennur Road,2,1157,2,1,6.032226964,84
Harlur,2,1197,2,1,6.032226964,84
Electronics City Phase 1,3,1750,3,2,6.032226964,84
Panathur,2,1195,2,1,6.032244547,84
Outer Ring Road East,2,1198,2,1,6.032244547,84
Tumkur Road,3,1240,2,1,6.032244547,84
Hoodi,2,1500,2,1,6.032404649,84
Whitefield,2,1216,2,1,6.032404649,84
Kundalahalli,2,1047,2,1,6.032404649,84
Vittasandra,3,1650,3,1,6.03271483,84
Old Madras Road,3,1480,2,2,6.03271483,84
Ashwath Nagar,3,1640,3,3,6.03271483,84
Akshaya Nagar,3,1434,3,3,6.033123439,84
Hennur Road,2,1255,2,1,6.033123439,84
Whitefield,3,1585,3,1,6.033123439,84
Whitefield,2,1314,2,1,6.033157792,84
2nd Stage Nagarbhavi,4,600,3,1,6.033157792,84
Medaralli,4,1344,4,1,6.033157792,84
Haralur Road,3,1890,3,2,6.033750501,84
Talaghattapura,3,1800,3,1,6.033750501,84
Whitefield,2,1216,2,1,6.033750501,84.03
Hennur Road,2,1414,2,,6.033779428,84.18
Hennur,3,1783 - 1878,3,0,6.033779428,84.205
Hosa Road,3,1470,2,2,6.033779428,84.22
Bannerghatta Road,3,1365 - 1700,3,0,6.034410757,84.29
Whitefield,2,1405,2,2,6.034410757,84.5
Brookefield,2,1382,2,2,6.034410757,84.5
Hulimavu,2,1231,2,1,6.034564071,84.5
Jakkur,3,1761,3,1,6.034564071,84.52
Bhoganhalli,3,1610,3,1,6.034564071,84.53
Bhoganhalli,3,1610,3,2,6.035255424,84.53
manyata park,3,1780,3,1,6.035255424,84.83
Hosa Road,3,1311,2,1,6.035255424,84.86
Hoodi,3,1746,3,3,6.035878341,84.95
Devarachikkanahalli,8,1350,7,0,6.035878341,85
Kumaraswami Layout,5,600,3,2,6.035878341,85
Chandapura,6,1533,5,3,6.035992575,85
Ittamadu,1,1200,2,0,6.035992575,85
RMV Extension,3,1630,3,2,6.035992575,85
Kalena Agrahara,3,1450,2,3,6.036130224,85
Mysore Road,2,1200,2,1,6.036130224,85
Parappana Agrahara,4,1200,3,2,6.036130224,85
Vadarpalya,3,1750,3,2,6.036274862,85
Hosa Road,3,1652,3,2,6.036274862,85
Yelahanka,2,1315,2,2,6.036274862,85
Kudlu Gate,3,1535,3,2,6.03689561,85
BEML Layout,3,2000,3,2,6.03689561,85
Devanahalli,2,1408,2,2,6.03689561,85
Kanakpura Road,3,1542,2,3,6.037268901,85
Bettahalsoor,3,1200,3,1,6.037268901,85
Thanisandra,2,1265,2,2,6.037268901,85
Akshaya Nagar,3,1360,2,2,6.038075114,85
AGS Layout,3,1450,2,2,6.038075114,85
Viswapriyanagar.begur Road.bommanahalli.,4,2400,5,1,6.038075114,85
9th Phase JP Nagar,3,1890,2,2,6.038763092,85
Whitefield,2,1280,2,0,6.038763092,85
5th Stage BEML Layout,3,2000,3,2,6.038763092,85
Vittasandra,3,1743,3,2,6.039003284,85
Sidedahalli,3,1158,2,2,6.039003284,85
R.T. Nagar,3,1560,3,2,6.039003284,85
Tejaswini Nagar,3,1560,3,2,6.039065852,85
Sundar Ram Shetty Nagar,3,1375,2,3,6.039065852,85
Bellandur,3,1605,3,2,6.039065852,85
1st Phase JP Nagar,5,1500,5,,6.039968339,85
Harlur,2,1290,2,1,6.039968339,85
Domlur,2,1050,2,2,6.039968339,85
Whitefield,3,1635,2,2,6.040724795,85
Maragondanahalli,3,1533,3,2,6.040724795,85
Rayasandra,7,700,6,,6.040724795,85
Kumbalgodu,5,1200,4,1,6.041493753,85
Prithvi Layout,2,1352,2,2,6.041493753,85
Kanakpura Road,2,1230,2,1,6.041493753,85
Akshaya Nagar,3,1662,3,2,6.042080099,85
T c palya,3,1500,2,0,6.042080099,85
Jakkur,2,1300,2,1,6.042080099,85
Chandra Layout,4,600,2,1,6.042906909,85
Basaveshwara Nagar Yelahanka,3,1680,3,2,6.042906909,85
Narayanapura,3,1485,3,2,6.042906909,85
Sarjapura - Attibele Road,3,2400,3,3,6.043554706,85
Bellandur,2,1457,2,2,6.043554706,85
Uttarahalli,3,1310,2,1,6.043554706,85
Yelahanka,2,1327,2,3,6.043693161,85
Rajarajeshwari Nagara,3,2000,3,2,6.043693161,85
Lakshmi Layout,4,600,5,2,6.043693161,85
Kanakpura Road,2,1299,2,2,6.043842699,85
Vijaya Bank Layout,3,1605,2,3,6.043842699,85
Yelachenahalli,5,897,2,1,6.043842699,85
Murugeshpalya,2,1185,2,1,6.04399578,85
Hormavu,3,1725,3,2,6.04399578,85
Sarjapur,3,2020,3,3,6.04399578,85
Budigere,3,1636,3,2,6.044501787,85
BEML Layout 5th stage,3,2000,3,2,6.044501787,85
Rajarajeshwarinagar,3,2000,3,2,6.044501787,85
Nagarbhavi,3,1400,2,1,6.04484346,85
Venugopal Reddy Layout,3,1545,3,3,6.04484346,85
BEML Layout,3,2000,2,2,6.04484346,85
Shirdi Sai Nagar,3,1200,3,0,6.045000331,85
Medi Agrahara,4,1350,4,2,6.045000331,85
Subbannaiah Palya,2,600,3,2,6.045000331,85
Hebbal Kempapura,3,1654,2,3,6.045377972,85
Kalyan nagar,3,1800,3,2,6.045377972,85
Raja Rajeshwari Nagar,2,1608,2,2,6.045377972,85
Basavanapura,2,1200,3,0,6.045551552,85
Kodichikkanahalli,3,1620,2,2,6.045551552,85
Chikkakannalli,3,1402,2,2,6.045551552,85
Akshaya Nagar,3,1690,3,2,6.045718887,85
Panathur,2,1199,2,1,6.045718887,85
Rajarajeshwari nagar,3,2000,3,2,6.045718887,85
Brookefield,3,1420,3,2,6.046181641,85
Attibele,3,1350,3,1,6.046181641,85
Mahalakshmi Puram,4,750,4,0,6.046181641,85
1st Block Jayanagar,7,930,4,2,6.047006369,85
Mahadevpura,2,1058,2,2,6.047006369,85
Cleveland Town,2,1100,2,1,6.047006369,85
Hosur Road,3,1733,2,3,6.047921744,85
Panathur,2,1210,2,2,6.047921744,85
Varthur,3,1360,2,3,6.047921744,85
Akshaya Nagar,3,1690,3,2,6.048516624,85
Hosa Road,3,1100,2,3,6.048516624,85
Uttarahalli,3,1685,3,2,6.048516624,85
1st Block BEL Layout,3,1540,3,2,6.050239646,85
KR Puram,6,2000,6,0,6.050239646,85
Marasandra,3,1840,3,3,6.050239646,85
Nagarbhavi  BDA Complex,3,600,2,1,6.050385264,85
Kudlu,3,1293,2,2,6.050385264,85
Kanakpura Road,3,1843,3,2,6.050385264,85
Yelahanka,3,1610,4,2,6.050938097,85
VGP Layout,3,2108,3,3,6.050938097,85
Bellandur,3,2000,3,2,6.050938097,85
Kanakpura Road,3,1737,3,3,6.051114759,85
CV Raman Nagar,2,1560,2,2,6.051114759,85
Sarjapur  Road,3,1539,3,,6.051114759,85
Sarakki Nagar,4,1200,4,1,6.052128807,85
CV Raman Nagar,3,1590,2,3,6.052128807,85
Jinkethimmanahalli,2,1200,2,0,6.052128807,85
Chamrajpet,1,505,1,0,6.052408397,85
Kanakpura Road,2,1339,2,2,6.052408397,85
Kaverappa Layout,3,1540,3,3,6.052408397,85
Bommanahalli,4,2100,4,2,6.052909859,85
Sarjapur  Road,3,1457,3,3,6.052909859,85
Vittasandra,3,1650,3,2,6.052909859,85
Panathur,2,1199,2,1,6.053873157,85
Vishveshwarya Layout,4,600,4,2,6.053873157,85
Haralur Road,3,1520,2,2,6.053873157,85
Budigere,3,1636,3,2,6.057649472,85
Whitefield,3,1806,3,3,6.057649472,85
Dodsworth Layout,2,1400,2,3,6.057649472,85
Bellandur,2,1310,2,2,6.058062233,85
Koramangala,2,1100,2,2,6.058062233,85
Richards Town,2,800,2,1,6.058062233,85
Panathur,2,1199,2,1,6.058146032,85
Nanjappa Layout,3,1800,3,3,6.058146032,85
Kamakshipalya,2,1044,2,2,6.058146032,85
Amruthahalli,3,1450,2,1,6.059462236,85
Narayanapura,5,2400,5,2,6.059462236,85
Akshaya Nagar,3,1690,3,2,6.059462236,85
Budigere,3,1820,3,2,6.060625718,85
Nagadevanahalli,4,1050,3,3,6.060625718,85
Yeshwanthpur,2,1165,2,1,6.060625718,85
Gubbalala,4,2000,4,1,6.060944853,85
Harlur,2,1386,2,2,6.060944853,85
Jakkur,2,1290,2,1,6.060944853,85
Devanahalli,3,1550,3,1,6.061124984,85
Mysore Road,4,540,4,2,6.061124984,85
8th block Koramangala,3,600,2,1,6.061124984,85
Kudlu Gate,3,1535,3,2,6.061212241,85
Bommanahalli,3,1416,2,1,6.061212241,85
Whitefield,3,1626,3,3,6.061212241,85
9th Phase JP Nagar,3,600,3,2,6.061531793,85
Kasavanhalli,2,1575,2,3,6.061531793,85
Haralur Road,3,1710,3,2,6.061531793,85
7th Phase JP Nagar,2,1130,2,2,6.062056239,85
Bannerghatta Road,3,1725,3,3,6.062056239,85
Marathahalli,3,1550,3,2,6.062056239,85
Kodigehalli,4,600,3,2,6.062755515,85
Bannerghatta Road,2,1340,2,3,6.062755515,85
JP Nagar,3,1590,2,3,6.062755515,85
Vittasandra,3,1650,3,1,6.062808648,85
Kanakpura Road,3,1843,3,2,6.062808648,85
A Narayanapura,1,1500,2,0,6.062808648,85
1st Phase JP Nagar,2,1394,2,2,6.06380321,85
Sarjapur  Road,2,1350,2,1,6.06380321,85
Harlur,3,1710,3,3,6.06380321,85
Yelahanka,3,1890,4,2,6.064228407,85
Vaderahalli,3,1610,3,3,6.064228407,85
Yeshwanthpur,3,1520,3,3,6.064228407,85
Whitefield,3,1431,3,2,6.064374258,85
Electronic City,2,1386,2,1,6.064374258,85
Yelahanka,3,1491,3,2,6.064374258,85
Basaveshwara Nagar,2,1200,2,2,6.064384805,85
1st Phase JP Nagar,2,1205,2,1,6.064384805,85
Haralur Road,2,1315,2,1,6.064384805,85
Marathahalli,2,1170,2,2,6.065183671,85
5th Stage BEML Layout,3,2000,3,2,6.065183671,85
Harlur,3,1710,3,2,6.065183671,85
Whitefield,2,1250,2,2,6.065352411,85
Kammanahalli,6,782,4,2,6.065352411,85
Bannerghatta Road,3,1660,3,2,6.065352411,85
Yelahanka,3,1705,3,2,6.066999487,85
Yelahanka,3,1350,2,3,6.066999487,85
Budigere,3,1820,3,2,6.066999487,85
Varthur,2,1760,2,1,6.067195467,85
Jakkur,2,1473,2,1,6.067195467,85
Kogilu,7,2456,7,2,6.067195467,85
Nagarbhavi,3,1635,3,3,6.067423246,85
Doddanakundi Industrial Area 2,3,1419,3,2,6.067423246,85
Marathahalli,3,1650,3,2,6.067423246,85
BEML Layout,3,2000,3,2,6.067487348,85
Kumaraswami Layout,3,1310,2,1,6.067487348,85
Bellandur,3,1665,3,,6.067487348,85
BEML Layout,3,2000,3,2,6.068556846,85
Kalena Agrahara,2,1180,2,2,6.068556846,85
Singasandra,3,1653,3,2,6.068556846,85
RWF West Colony,3,1427,2,,6.068642381,85
Dasappa Layout,5,1200,5,2,6.068642381,85
Konanakunte,3,1423,2,2,6.068642381,85
Jakkur,2,1432,2,1,6.068787669,85
Doddagubbi,4,1200,4,1,6.068787669,85
Bommanahalli,7,2875,7,,6.068787669,85
Whitefield,3,1740,3,3,6.069486987,85
Uday Nagar,6,1200,6,0,6.069486987,85
Hebbal,3,1430,3,1,6.069486987,85
Banashankari,3,1426,3,2,6.069625962,85
Sarjapur  Road,3,1600,3,1,6.069625962,85
Electronics City Phase 1,3,1900,3,2,6.069625962,85
Sompura,4,2150,3,2,6.069941833,85
Whitefield,2,1362,2,3,6.069941833,85
Doddabanahalli,3,1500,3,2,6.069941833,85
R.T. Nagar,2,1100,2,2,6.070087673,85
Vittasandra,3,1648,3,2,6.070087673,85
Bharathi Nagar,2,1379,2,1,6.070087673,85
Bannerghatta Road,3,1470,2,1,6.070115922,85
Doddathoguru,3,1783,3,3,6.070115922,85
Hoodi,3,1490,3,0,6.070115922,85
Jalahalli,3,1405,2,1,6.072995729,85
Chandra Layout,3,1260,2,2,6.072995729,85.05
Chandra Layout,3,1260,2,2,6.072995729,85.05
Akshaya Nagar,3,1662,3,3,6.073122168,85.1
Sarjapur  Road,3,1618 - 1929,,,6.073122168,85.125
Budigere,3,1820,3,2,6.073122168,85.2
Hosa Road,3,1318,2,1,6.073168346,85.28
JP Nagar,3,1315,2,1,6.073168346,85.4
Budigere,3,1820,3,2,6.073168346,85.4
Sector 2 HSR Layout,2,1095,2,1,6.07357197,85.41
Akshaya Nagar,3,1662,3,2,6.07357197,85.5
Budigere,3,1820,3,2,6.07357197,85.5
Vittasandra,3,1650,3,2,6.074097541,85.5
Vittasandra,3,1650,3,2,6.074097541,85.5
Electronic City,2,1258,2,1,6.074097541,85.5
Nagavarapalya,2,1260,2,2,6.074465722,85.5
Thubarahalli,3,1885,3,2,6.074465722,85.52
Yelahanka,3,1711,3,3,6.074465722,85.61
Thanisandra,3,1732,3,1,6.075001534,85.73
Thanisandra,3,1732,3,3,6.075001534,85.73
Thanisandra,3,1732,3,1,6.075001534,85.73
Tumkur Road,3,1354,3,1,6.075426018,85.86
Sarjapur  Road,3,1600,3,2,6.075426018,86
GM Palaya,3,1820,2,3,6.075426018,86
Kudlu Gate,3,1535,3,2,6.076352847,86
Rustam Bagh Layout,2,1170,2,2,6.076352847,86
Panathur,2,1193,2,1,6.076352847,86
Domlur,3,1429,3,3,6.077935134,86
Anjanapura,4,1850,4,2,6.077935134,86
KR Puram,2,1470,2,2,6.077935134,86
Vajarahalli,5,600,3,1,6.078108557,86
Kudlu Gate,3,1535,3,2,6.078108557,86
Marathahalli,2,1350,2,1,6.078108557,86
Marathahalli,4,800,4,2,6.078591256,86
Yelahanka,2,1322,2,2,6.078591256,86
Rustam Bagh Layout,2,1170,2,2,6.078591256,86
Jakkur,3,1482,3,2,6.08059523,86
Banashankari,2,1390,2,2,6.08059523,86
EPIP Zone,2,1343,2,2,6.08059523,86
Panathur,2,1199,2,1,6.081355533,86
Yelahanka,3,1556,3,2,6.081355533,86
Kadabagere,4,1200,4,2,6.081355533,86
Naganathapura,5,1200,6,0,6.081558141,86
Vijayanagar,2,1180,2,1,6.081558141,86
Ambedkar Nagar,2,1367,2,2,6.081558141,86
1st Phase JP Nagar,2,1200,2,,6.081828535,86
Kudlu Gate,2,1336,2,1,6.081828535,86
7th Phase JP Nagar,2,980,2,1,6.081828535,86
Gollarapalya Hosahalli,4,1905,3,,6.082064754,86
Raja Rajeshwari Nagar,3,1700,2,2,6.082064754,86
"Thanisandra Main Road, ",2,1308,2,1,6.082064754,86
Hennur Road,3,1672,3,2,6.082523082,86
Raja Rajeshwari Nagar,3,1400,2,2,6.082523082,86
Sarjapur  Road,2,1371,2,1,6.082523082,86
Sector 1 HSR Layout,3,1684,3,2,6.082694954,86
SMV layout,3,600,3,3,6.082694954,86
Arehalli,3,1229,3,1,6.082694954,86.03
Rukmaiah Layout,3,1655,3,2,6.082899198,86.06
Hosa Road,3,1332,2,1,6.082899198,86.12
Panathur,2,1198,2,1,6.082899198,86.26
Binny Pete,2,1245,2,1,6.083099559,86.28
Marathahalli,3,1650,3,3,6.083099559,86.45
Munnekollal,3,1750,3,3,6.083099559,86.5
Jakkur,3,1396,2,1,6.083347825,86.51
Hennur Road,3,1445,3,1,6.083347825,86.56
Mallasandra,3,1665,3,2,6.083347825,86.58
Kanakpura Road,3,1665,3,2,6.083634063,86.58
Kanakpura Road,3,1665,3,2,6.083634063,86.58
Dasarahalli,2,1333,2,1,6.083634063,86.65
Mysore Road,2,1175,2,2,6.084778056,86.68
Hennur Road,3,1445,2,2,6.084778056,86.69
Raja Rajeshwari Nagar,3,1550,3,1,6.084778056,86.8
Raja Rajeshwari Nagar,3,1640,3,1,6.084792831,86.8
Malleshwaram,1,620,1,1,6.084792831,86.8
Mallasandra,3,1665,3,2,6.084792831,86.91
Kanakpura Road,3,1665,3,2,6.085314778,86.91
Chennammana Kere,3,1705,2,1,6.085314778,86.96
EPIP Zone,2,1330,2,1,6.085314778,86.98
Panathur,2,1359,2,1,6.086754299,87
Tindlu,3,1500,2,1,6.086754299,87
Kaverappa Layout,2,1282,2,2,6.086754299,87
Hennur Road,3,1482,2,1,6.087360169,87
Harlur,2,1290,2,1,6.087360169,87
Tindlu,3,1500,3,1,6.087360169,87
Sarjapur  Road,3,1525,2,2,6.089201695,87
Hoodi,2,1108,2,1,6.089201695,87
7th Phase JP Nagar,2,1275,2,1,6.089201695,87
Bellandur,2,1281,2,2,6.090554632,87
Ananth Nagar,4,1200,3,1,6.090554632,87
Bannerghatta Road,3,1450,2,2,6.090554632,87
Hennur Road,2,1232,2,1,6.09113683,87
HRBR Layout,3,1335,2,1,6.09113683,87
bsk 6th stage 2ad block near sri conversation hall,4,600,4,2,6.09113683,87
Akshaya Nagar,3,1419,2,3,6.091147527,87
Hennur Road,2,1232,2,1,6.091147527,87
Shanthi Layout,3,1280,3,0,6.091147527,87
JP Nagar,4,1500,2,0,6.091467944,87
ISRO Layout,3,1370,2,2,6.091467944,87
Dodda Nekkundi Extension,3,1458,2,2,6.091467944,87
Bannerghatta,2,1070,2,1,6.094363055,87
RBI Layout,3,1460,2,2,6.094363055,87
Off Bannergatta Road,3,1645,3,2,6.094363055,87
Puttanahalli,4,1530,3,3,6.094814233,87
Jakkur Plantation,2,1368,2,3,6.094814233,87
Sarjapur,2,1451,2,1,6.094814233,87
Kathriguppe,3,1350,2,1,6.095807993,87.01
Hoodi,2,1108,2,1,6.095807993,87.48
Prithvi Layout,2,1352,2,2,6.095807993,87.5
Basavanna Nagar,3,1645,3,2,6.095991998,87.5
Anjanapura,3,1843,3,1,6.095991998,87.54
Bommanahalli,3,1360 - 1890,,,6.095991998,87.72
Banashankari,2,1430,2,2,6.096277806,87.8
Kanakpura Road,3,1665,3,2,6.096277806,88
Kogilu,3,1909,3,2,6.096277806,88
Amco Colony,3,1760,3,2,6.096813146,88
Billekahalli,3,1650,3,2,6.096813146,88
Seetharampalya,3,1515,3,3,6.096813146,88
Kogilu,7,925,7,3,6.097975812,88
Whitefield,3,1585,3,2,6.097975812,88
Brookefield,3,1595,3,3,6.097975812,88
Koramangala,3,1600,3,2,6.09860088,88
Kasavanhalli,3,1980,3,2,6.09860088,88
Hoodi Layout,3,1500,3,2,6.09860088,88
Bellandur,3,1692,3,2,6.099286714,88
Raja Rajeshwari Nagar,3,1570,3,2,6.099286714,88
Budigere,3,1920,2,1,6.099286714,88
5th Phase JP Nagar,3,1400,2,1,6.099322338,88
Kengeri,4,1125,2,1,6.099322338,88
Dollars Layout,3,1460,3,2,6.099322338,88
Uttarahalli,3,1700,3,2,6.099506571,88
Rustam Bagh Layout,3,1490,2,3,6.099506571,88
Hoodi,2,1112,2,1,6.099506571,88
Kalyan nagar,3,1640,3,3,6.099611426,88
Uttarahalli,3,1627.86,3,2,6.099611426,88
Kanakpura Road,3,1700,3,3,6.099611426,88
Budigere,3,1991,4,2,6.099712046,88
Haralur Road,1,575,1,1,6.099712046,88
Marathahalli,2,1600,3,2,6.099712046,88
Sarjapur  Road,3,1500,3,2,6.099760912,88
Nagarbhavi,3,1850,3,2,6.099760912,88
Badrappa Layout,2,1500,2,2,6.099760912,88
Ngef Layout,3,1800,3,2,6.099807764,88
HSR Layout,3,2400,3,3,6.099807764,88
Kodipalya,4,1440,4,0,6.099807764,88
Ramamurthy Nagar,3,800,4,0,6.102287443,88
Nagarbhavi,3,1850,2,2,6.102287443,88
Vidyaranyapura,4,750,4,0,6.102287443,88
5th Phase JP Nagar,2,1220,2,3,6.102947458,88
Hegde Nagar,3,1835,3,3,6.102947458,88
Harlur,2,1331,2,1,6.102947458,88
Akshaya Nagar,3,1412,2,3,6.103406958,88
Sarjapur,3,1830,3,1,6.103406958,88
Hennur Road,2,1232,2,1,6.103406958,88
Marathahalli,3,1595,3,2,6.105220972,88
Canara Bank Colony,3,1374,2,2,6.105220972,88
Thanisandra,3,1492,3,1,6.105220972,88
Gubbalala,3,2500,3,1,6.105278889,88
BCMC Layout,3,1600,2,2,6.105278889,88
Kanakpura Road,3,1843,3,2,6.105278889,88
Thanisandra,3,1491,3,1,6.105565961,88
Whitefield,2,1495,3,3,6.105565961,88
Whitefield,3,1570,3,3,6.105565961,88
9th Phase JP Nagar,3,1719.3,2,2,6.105744489,88
Jagadish Nagar,3,1465,2,2,6.105744489,88
Whitefield,2,1350,2,1,6.105744489,88
9th Phase JP Nagar,3,1780,3,2,6.106164038,88
Sarjapur  Road,3,1489,3,2,6.106164038,88
MS Pallya,4,2400,4,1,6.106164038,88
7th Phase JP Nagar,3,1275,2,2,6.106186378,88
Govindapura,2,1310,2,1,6.106186378,88
Jalahalli,2,1244,2,2,6.106186378,88
Gubbalala,6,2500,6,1,6.106621062,88
Hegde Nagar,3,1835,3,3,6.106621062,88
Raja Rajeshwari Nagar,3,1500,3,2,6.106621062,88
Kirloskar Layout,5,750,3,1,6.10737087,88
Budigere,3,1636,3,2,6.10737087,88
Harlur,2,1370,2,2,6.10737087,88
6th Phase JP Nagar,2,1280,2,1,6.107498549,88
Sarjapur  Road,2,1290,2,2,6.107498549,88
Devanahalli,3,1450 - 1950,3,0,6.107498549,88.2
Pulkeshi Nagar,1,588,1,0,6.10770305,88.2
Kasturi Nagar,3,1565,3,2,6.10770305,88.5
1st Phase JP Nagar,2,1180,2,2,6.10770305,88.5
OMBR Layout,2,1165,2,2,6.107907982,88.5
Hennur Road,3,1450,3,1,6.107907982,88.6
Banashankari,3,1470,2,1,6.107907982,88.64
Hebbal,2,1251,2,1,6.108449991,88.73
Bhoganhalli,3,1053.4,3,1,6.108449991,88.91
"Off Sarjapur Road, ",3,1798,3,2,6.108449991,89
Marathahalli,3,1469,3,1,6.108941426,89
Hennur Road,2,1232,2,2,6.108941426,89
Whitefield,3,1626,3,3,6.108941426,89
Kanakpura Road,2,1296,2,1,6.108953681,89
Electronic City,3,1571,3,2,6.108953681,89
Banashankari Stage VI,4,2800,4,2,6.108953681,89
Kannamangala,3,1536,3,1,6.108984095,89
